DATE,STATE,COUNTY,LATITUDE,LONGITUDE,SPECIES,IDNUMBER,SEX,RELATIVEAGE
6/5/2019,OH,SUMMIT,41.3405729,-81.4768272,RACCOONS,OS06750,FEMALE,ADULT
6/14/2019,OH,SUMMIT,41.336264,-81.49759,RACCOONS,OS06797,MALE,ADULT
3/12/2019,OH,TRUMBULL,41.36246,-80.56888,RACCOONS,OS06068,FEMALE,ADULT
4/10/2019,OH,TRUMBULL,41.43137,-80.58899,RACCOONS,OS06088,MALE,ADULT
3/25/2019,OH,TRUMBULL,41.171626,-80.778566,RACCOONS,OS06211,MALE,ADULT
4/11/2019,OH,TRUMBULL,41.203365,-80.748035,RACCOONS,OS06291,MALE,ADULT
6/21/2019,OH,TRUMBULL,41.3002,-80.7864,RACCOONS,OS06339,MALE,ADULT
3/21/2019,OH,TRUMBULL,41.39088,-80.902897,RACCOONS,OS06402,MALE,ADULT
5/30/2019,OH,TRUMBULL,41.251257,-80.812788,RACCOONS,OS06478,MALE,ADULT
4/10/2019,OH,TRUMBULL,41.27824,-80.56837,RACCOONS,OS06707,FEMALE,ADULT
4/10/2019,OH,TRUMBULL,41.27155,-80.5684,RACCOONS,OS06720,MALE,ADULT
4/3/2019,OH,TRUMBULL,41.390662,-80.913713,RACCOONS,OS06758,MALE,ADULT
4/3/2019,OH,TRUMBULL,41.402041,-80.913961,RACCOONS,OS06759,MALE,ADULT
5/30/2019,OH,TUSCARAWAS,40.483426,-81.444393,RACCOONS,OH18452,MALE,ADULT
4/19/2019,OH,TUSCARAWAS,40.55792,-81.38128,RACCOONS,OH19034,MALE,ADULT
4/25/2019,OH,TUSCARAWAS,40.50163,-81.32954,RACCOONS,OH19211,MALE,ADULT
5/30/2019,OH,TUSCARAWAS,40.507835,-81.450147,RACCOONS,OS05718,FEMALE,ADULT
5/30/2019,OH,TUSCARAWAS,40.6261,-81.455025,RACCOONS,OS05719,NOT RECORDED,ADULT
3/18/2019,OH,TUSCARAWAS,40.53608,-81.29266,RACCOONS,OS06030,MALE,ADULT
3/19/2019,OH,TUSCARAWAS,40.56906,-81.37151,RACCOONS,OS06031,MALE,ADULT
3/21/2019,OH,TUSCARAWAS,40.5315,-81.39389,RACCOONS,OS06032,FEMALE,ADULT
3/7/2019,OH,TUSCARAWAS,40.58258,-81.39526,RACCOONS,OS06064,MALE,ADULT
4/24/2019,OH,TUSCARAWAS,40.53583,-81.29263,RACCOONS,OS06090,MALE,ADULT
3/26/2019,OH,TUSCARAWAS,40.490422,-81.443241,RACCOONS,OS06278,MALE,ADULT
4/9/2019,OH,TUSCARAWAS,40.37132,-81.41938,RACCOONS,OS06289,NOT RECORDED,ADULT
5/14/2019,OH,TUSCARAWAS,40.28453,-81.61267,RACCOONS,OS06299,MALE,ADULT
5/17/2019,OH,TUSCARAWAS,40.52186,-81.44989,RACCOONS,OS06732,MALE,ADULT
5/20/2019,OH,TUSCARAWAS,40.485579,-81.431388,RACCOONS,OS06733,MALE,ADULT
5/20/2019,OH,TUSCARAWAS,40.253161,-81.56464,RACCOONS,OS06734,MALE,ADULT
5/20/2019,OH,TUSCARAWAS,40.401484,-81.289279,RACCOONS,OS06735,MALE,ADULT
4/10/2019,OH,TUSCARAWAS,40.42868,-81.491225,RACCOONS,OS06767,MALE,ADULT
4/16/2019,OH,TUSCARAWAS,40.5419,-81.3103,RACCOONS,OS06769,MALE,ADULT
4/23/2019,OH,TUSCARAWAS,40.52098,-81.38023,RACCOONS,OS06774,FEMALE,ADULT
5/7/2019,OH,TUSCARAWAS,40.63359,-81.46514,RACCOONS,OS06775,FEMALE,ADULT
4/15/2019,OH,TUSCARAWAS,40.55985,-81.33328,RACCOONS,OS06781,FEMALE,ADULT
4/15/2019,OH,TUSCARAWAS,40.54269,-81.3194,RACCOONS,OS06788,MALE,ADULT
3/19/2019,OH,WASHINGTON,39.38569,-81.27228,RACCOONS,OS03624,MALE,ADULT
4/23/2019,OH,WASHINGTON,39.42338,-81.4269,RACCOONS,OS03643,MALE,ADULT
4/23/2019,OH,WASHINGTON,39.50204,-81.08873,RACCOONS,OS03644,NOT RECORDED,ADULT
6/11/2019,OH,WAYNE,40.75,-82.00715,RACCOONS,OS05778,FEMALE,ADULT
6/11/2019,OH,WAYNE,40.9538,-81.90052,RACCOONS,OS05780,FEMALE,ADULT
3/7/2019,OH,WAYNE,40.98037,-81.69988,RACCOONS,OS06062,NOT RECORDED,ADULT
3/7/2019,OH,WAYNE,40.7233,-81.74495,RACCOONS,OS06063,MALE,ADULT
4/9/2019,OH,WAYNE,40.96316,-81.99564,RACCOONS,OS06288,MALE,ADULT
6/6/2019,OH,WAYNE,40.7823213,-81.843914,RACCOONS,OS06453,FEMALE,ADULT
6/28/2019,OH,WAYNE,40.9914033,-82.0966405,RACCOONS,OS06457,FEMALE,ADULT
6/11/2019,OH,WAYNE,40.7975,-81.66958,RACCOONS,OS06492,FEMALE,ADULT
6/11/2019,OH,WAYNE,40.71219,-82.00786,RACCOONS,OS06493,FEMALE,ADULT
5/17/2019,OH,WAYNE,40.97461,-81.7054,RACCOONS,OS06728,MALE,ADULT
5/17/2019,OH,WAYNE,40.96193,-81.72327,RACCOONS,OS06729,MALE,ADULT
4/3/2019,OH,WAYNE,40.76443,-82.081618,RACCOONS,OS06751,MALE,ADULT
4/3/2019,OH,WAYNE,40.715159,-82.050437,RACCOONS,OS06752,FEMALE,ADULT
4/3/2019,OH,WAYNE,40.805351,-82.065473,RACCOONS,OS06753,MALE,ADULT
4/3/2019,OH,WAYNE,40.808298,-82.117683,RACCOONS,OS06757,MALE,ADULT
10/1/2019,PA,BEAVER,40.56954,-80.31647,RACCOONS,19009P,FEMALE,ADULT
10/1/2019,PA,BEAVER,40.57366,-80.31154,RACCOONS,19010P,MALE,ADULT
10/1/2019,PA,BEAVER,40.577855,-80.337592,RACCOONS,19011P,FEMALE,JUVENILE (YOY)
10/2/2019,PA,BEAVER,40.55492,-80.285373,RACCOONS,19012P,FEMALE,ADULT
10/2/2019,PA,BEAVER,40.55175,-80.30347,RACCOONS,19013P,FEMALE,ADULT
10/2/2019,PA,BEAVER,40.55252,-80.30432,RACCOONS,19014P,FEMALE,ADULT
10/2/2019,PA,BEAVER,40.57366,-80.31154,RACCOONS,19015P,MALE,JUVENILE (YOY)
10/2/2019,PA,BEAVER,40.577855,-80.337592,RACCOONS,19016P,FEMALE,ADULT
10/3/2019,PA,BEAVER,40.55509,-80.28527,RACCOONS,19017P,MALE,JUVENILE (YOY)
10/3/2019,PA,BEAVER,40.56954,-80.31647,RACCOONS,19018P,FEMALE,ADULT
10/3/2019,PA,BEAVER,40.58139,-80.32887,RACCOONS,19019P,MALE,JUVENILE (YOY)
10/3/2019,PA,BEAVER,40.577855,-80.337592,RACCOONS,19020P,MALE,JUVENILE (YOY)
10/8/2019,PA,BEAVER,40.63671,-80.32325,RACCOONS,19021P,MALE,ADULT
10/8/2019,PA,BEAVER,40.62481,-80.34745,RACCOONS,19022P,MALE,JUVENILE (YOY)
10/8/2019,PA,BEAVER,40.62561,-80.3529,RACCOONS,19023P,MALE,ADULT
10/8/2019,PA,BEAVER,40.62561,-80.3529,RACCOONS,19024P,FEMALE,ADULT
10/8/2019,PA,BEAVER,40.62544,-80.35475,RACCOONS,19025P,MALE,ADULT
10/16/2019,PA,BEAVER,40.5926,-80.49058,RACCOONS,19039P,MALE,ADULT
10/16/2019,PA,WASHINGTON,40.02564,-80.48774,RACCOONS,19040P,NOT RECORDED,ADULT
10/16/2019,PA,GREENE,39.92415,-80.38654,RACCOONS,19041P,MALE,ADULT
10/17/2019,PA,WASHINGTON,40.08858,-80.50873,RACCOONS,19042P,MALE,ADULT
10/17/2019,PA,WASHINGTON,40.05273,-80.49058,RACCOONS,19043P,MALE,ADULT
10/17/2019,PA,WASHINGTON,40.02564,-80.48774,RACCOONS,19044P,FEMALE,ADULT
10/17/2019,PA,WASHINGTON,39.99985,-80.46981,RACCOONS,19045P,FEMALE,ADULT
10/17/2019,PA,GREENE,39.92889,-80.38178,RACCOONS,19046P,MALE,ADULT
10/18/2019,PA,WASHINGTON,40.02564,-80.48774,RACCOONS,19047P,MALE,ADULT
10/18/2019,PA,WASHINGTON,40.01591,-80.48668,RACCOONS,19048P,FEMALE,ADULT
10/18/2019,PA,WASHINGTON,40.01324,-80.48548,RACCOONS,19049P,FEMALE,ADULT
10/1/2019,PA,CRAWFORD,41.71222,-80.352465,RACCOONS,19201P,MALE,JUVENILE (YOY)
10/1/2019,PA,CRAWFORD,41.704834,-80.339497,RACCOONS,19202P,MALE,ADULT
10/1/2019,PA,CRAWFORD,41.688576,-80.350838,RACCOONS,19203P,MALE,ADULT
10/1/2019,PA,CRAWFORD,41.705272,-80.358606,RACCOONS,19204P,MALE,ADULT
10/8/2019,PA,CRAWFORD,41.705115,-80.352591,RACCOONS,19205P,MALE,JUVENILE (YOY)
10/8/2019,PA,CRAWFORD,41.688576,-80.350838,RACCOONS,19206P,MALE,JUVENILE (YOY)
10/8/2019,PA,CRAWFORD,41.684986,-80.347808,RACCOONS,19207P,MALE,JUVENILE (YOY)
10/8/2019,PA,CRAWFORD,41.796694,-80.219205,RACCOONS,19208P,MALE,JUVENILE (YOY)
10/9/2019,PA,CRAWFORD,41.722808,-80.299877,RACCOONS,19209P,FEMALE,JUVENILE (YOY)
10/9/2019,PA,CRAWFORD,41.72453,-80.325105,RACCOONS,19210P,FEMALE,JUVENILE (YOY)
10/9/2019,PA,CRAWFORD,41.703824,-80.284475,RACCOONS,19211P,MALE,JUVENILE (YOY)
10/10/2019,PA,CRAWFORD,41.703909,-80.28979,RACCOONS,19212P,MALE,ADULT
10/11/2019,PA,CRAWFORD,41.796694,-80.219205,RACCOONS,19213P,FEMALE,JUVENILE (YOY)
10/11/2019,PA,CRAWFORD,41.703824,-80.284475,RACCOONS,19214P,FEMALE,JUVENILE (YOY)
10/11/2019,PA,CRAWFORD,41.722808,-80.299877,RACCOONS,19215P,FEMALE,ADULT
10/11/2019,PA,CRAWFORD,41.724567,-80.330709,RACCOONS,19216P,MALE,ADULT
10/22/2019,PA,CRAWFORD,41.796694,-80.219205,RACCOONS,19223P,MALE,JUVENILE (YOY)
4/7/2019,PA,BEAVER,40.663756,-80.235561,RACCOONS,PA900223,MALE,ADULT
4/5/2019,PA,BEAVER,40.629514,-80.294736,RACCOONS,PA900224,FEMALE,ADULT
4/16/2019,PA,BEAVER,40.664803,-80.235987,RACCOONS,PA900229,MALE,ADULT
4/7/2019,PA,BEAVER,40.663756,-80.235561,RACCOONS,PA900231,MALE,ADULT
4/5/2019,PA,ERIE,42.045812,-80.075283,RACCOONS,PA900234,MALE,ADULT
4/11/2019,PA,LAWRENCE,41.096651,-80.489353,RACCOONS,PA900235,FEMALE,ADULT
4/18/2019,PA,BEAVER,40.587074,-80.227447,RACCOONS,PA900238,FEMALE,ADULT
4/22/2019,PA,ALLEGHENY,40.648808,-80.020104,RACCOONS,PA900239,FEMALE,ADULT
4/24/2019,PA,BEAVER,40.704067,-80.288293,RACCOONS,PA900241,FEMALE,ADULT
4/22/2019,PA,ALLEGHENY,40.660274,-80.124856,RACCOONS,PA900243,FEMALE,ADULT
4/16/2019,PA,LAWRENCE,40.990001,-80.345766,RACCOONS,PA900245,MALE,ADULT
4/18/2019,PA,LAWRENCE,40.994524,-80.334779,RACCOONS,PA900247,MALE,ADULT
4/21/2019,PA,LAWRENCE,41.030359,-80.374107,RACCOONS,PA900248,MALE,ADULT
4/16/2019,PA,LAWRENCE,40.972616,-80.444838,RACCOONS,PA900249,MALE,ADULT
4/29/2019,PA,ERIE,42.06628,-80.069276,RACCOONS,PA900250,MALE,ADULT
4/22/2019,PA,ERIE,42.114488,-80.085648,RACCOONS,PA900252,MALE,ADULT
4/25/2019,PA,ERIE,42.165747,-80.115356,RACCOONS,PA900253,FEMALE,ADULT
4/17/2019,PA,ERIE,42.092689,-80.135539,RACCOONS,PA900254,MALE,ADULT
4/29/2019,PA,ERIE,42.090102,-80.024476,RACCOONS,PA900257,MALE,ADULT
5/6/2019,PA,ALLEGHENY,40.342778,-79.841874,RACCOONS,PA900270,MALE,ADULT
5/3/2019,PA,ALLEGHENY,40.333858,-79.814769,RACCOONS,PA900271,MALE,ADULT
5/8/2019,PA,ALLEGHENY,40.306388,-79.889149,RACCOONS,PA900272,MALE,ADULT
5/14/2019,PA,ALLEGHENY,40.342954,-79.800335,RACCOONS,PA900274,MALE,ADULT
5/14/2019,PA,ALLEGHENY,40.348079,-79.82742,RACCOONS,PA900275,MALE,ADULT
5/2/2019,PA,ALLEGHENY,40.339654,-79.844139,RACCOONS,PA900276,MALE,ADULT
4/20/2019,PA,ALLEGHENY,40.342954,-79.800335,RACCOONS,PA900277,MALE,ADULT
4/30/2019,PA,ALLEGHENY,40.345907,-79.82116,RACCOONS,PA900278,MALE,ADULT
4/29/2019,PA,ALLEGHENY,40.345907,-79.82116,RACCOONS,PA900279,MALE,ADULT
4/23/2019,PA,ALLEGHENY,40.345907,-79.82116,RACCOONS,PA900280,MALE,ADULT
4/24/2019,PA,ALLEGHENY,40.342296,-79.849139,RACCOONS,PA900281,MALE,ADULT
5/21/2019,PA,GREENE,39.81056,-80.34579,RACCOONS,PA900332,FEMALE,ADULT
4/30/2019,PA,WASHINGTON,40.257706,-80.039929,RACCOONS,PA900333,FEMALE,ADULT
5/17/2019,PA,WASHINGTON,40.278305,-80.113835,RACCOONS,PA900334,MALE,ADULT
6/11/2019,PA,WASHINGTON,40.04921,-80.20678,RACCOONS,PA900354,FEMALE,JUVENILE (YOY)
6/13/2019,PA,WESTMORELAND,40.4927,-79.46052,RACCOONS,PA900355,MALE,ADULT
6/13/2019,PA,WESTMORELAND,40.38588,-79.42102,RACCOONS,PA900356,MALE,ADULT
7/10/2019,PA,GREENE,39.80566,-80.35422,RACCOONS,PA900358,FEMALE,ADULT
7/10/2019,PA,WASHINGTON,40.19858,-80.41009,RACCOONS,PA900359,NOT RECORDED,JUVENILE (YOY)
7/10/2019,PA,WASHINGTON,40.02155,-80.20543,RACCOONS,PA900361,MALE,ADULT
7/16/2019,PA,WASHINGTON,40.15597,-80.37243,RACCOONS,PA900362,FEMALE,ADULT
11/7/2019,PA,FAYETTE,40.0574,-79.55604,RACCOONS,PA900370,NOT RECORDED,ADULT
7/3/2019,PA,FAYETTE,40.019578,-79.604631,RACCOONS,PA900451,MALE,ADULT
7/10/2019,PA,GREENE,39.93738,-80.011914,RACCOONS,PA900452,NOT RECORDED,ADULT
3/28/2019,PA,ALLEGHENY,40.333858,-79.814769,RACCOONS,PA900628,MALE,ADULT
4/12/2019,PA,ALLEGHENY,40.339654,-79.844139,RACCOONS,PA900629,MALE,ADULT
4/12/2019,PA,ALLEGHENY,40.484164,-79.925916,RACCOONS,PA900630,MALE,ADULT
4/5/2019,PA,ALLEGHENY,40.419884,-79.928973,RACCOONS,PA900631,MALE,ADULT
3/26/2019,PA,ALLEGHENY,40.333858,-79.814769,RACCOONS,PA900632,MALE,ADULT
3/27/2019,PA,ALLEGHENY,40.296043,-79.817921,RACCOONS,PA900633,MALE,ADULT
4/11/2019,PA,ALLEGHENY,40.352566,-79.811006,RACCOONS,PA900634,FEMALE,ADULT
4/9/2019,PA,ALLEGHENY,40.413953,-80.034761,RACCOONS,PA900636,FEMALE,ADULT
4/6/2019,PA,ALLEGHENY,40.425592,-79.998191,RACCOONS,PA900637,MALE,ADULT
4/12/2019,PA,ALLEGHENY,40.455801,-79.962813,RACCOONS,PA900638,MALE,ADULT
5/10/2019,PA,BUTLER,41.069559,-80.04607,RACCOONS,PA900658,FEMALE,ADULT
5/4/2019,PA,LAWRENCE,41.06766,-80.355206,RACCOONS,PA900659,FEMALE,ADULT
5/5/2019,PA,LAWRENCE,41.06766,-80.355206,RACCOONS,PA900660,FEMALE,ADULT
5/3/2019,PA,LAWRENCE,41.102164,-80.481781,RACCOONS,PA900661,MALE,ADULT
5/15/2019,PA,LAWRENCE,41.096921,-80.337708,RACCOONS,PA900662,FEMALE,ADULT
5/2/2019,PA,LAWRENCE,41.06766,-80.355206,RACCOONS,PA900663,FEMALE,ADULT
4/7/2019,PA,VENANGO,41.201752,-79.842453,RACCOONS,PA900666,MALE,ADULT
5/13/2019,PA,LAWRENCE,41.00458,-80.346136,RACCOONS,PA900671,FEMALE,ADULT
5/15/2019,PA,LAWRENCE,41.030359,-80.374107,RACCOONS,PA900673,MALE,ADULT
5/2/2019,PA,ERIE,42.077333,-80.173538,RACCOONS,PA900675,FEMALE,ADULT
4/30/2019,PA,ERIE,42.096417,-80.071072,RACCOONS,PA900678,FEMALE,ADULT
5/10/2019,PA,ERIE,42.090102,-80.024477,RACCOONS,PA900680,FEMALE,ADULT
5/15/2019,PA,CRAWFORD,41.614216,-80.140097,RACCOONS,PA900681,MALE,ADULT
5/11/2019,PA,ERIE,42.11674,-80.126242,RACCOONS,PA900682,FEMALE,ADULT
5/14/2019,PA,LAWRENCE,40.965319,-80.323477,RACCOONS,PA900683,MALE,ADULT
5/3/2019,PA,ERIE,42.074775,-80.229159,RACCOONS,PA900686,MALE,ADULT
5/7/2019,PA,ERIE,42.032522,-80.203568,RACCOONS,PA900687,MALE,ADULT
5/15/2019,PA,ERIE,42.119888,-80.131542,RACCOONS,PA900688,MALE,ADULT
4/26/2019,PA,MERCER,41.218936,-80.50704,RACCOONS,PA900695,MALE,ADULT
5/8/2019,PA,LAWRENCE,40.985666,-80.341991,RACCOONS,PA900696,FEMALE,ADULT
4/26/2019,PA,CRAWFORD,41.528015,-80.51381,RACCOONS,PA900697,MALE,ADULT
5/6/2019,PA,LAWRENCE,41.003672,-80.347009,RACCOONS,PA900698,MALE,ADULT
5/17/2019,PA,LAWRENCE,40.995558,-80.369801,RACCOONS,PA900699,FEMALE,ADULT
5/8/2019,PA,MERCER,41.153225,-80.373286,RACCOONS,PA900700,FEMALE,ADULT
4/25/2019,PA,MERCER,41.171355,-80.388934,RACCOONS,PA900701,MALE,ADULT
5/12/2019,PA,MERCER,41.272631,-80.49941,RACCOONS,PA900702,MALE,ADULT
5/8/2019,PA,MERCER,41.2597,-80.48729,RACCOONS,PA900703,MALE,ADULT
5/10/2019,PA,LAWRENCE,40.993406,-80.339653,RACCOONS,PA900704,MALE,ADULT
5/8/2019,PA,MERCER,41.243942,-80.441317,RACCOONS,PA900705,FEMALE,ADULT
7/10/2019,PA,MERCER,41.252994,-80.480231,RACCOONS,PA900945,FEMALE,ADULT
9/26/2019,PA,WESTMORELAND,40.439271,-79.70205,RACCOONS,PA900947,MALE,JUVENILE (YOY)
9/27/2019,PA,INDIANA,40.425116,-79.117321,RACCOONS,PA900949,FEMALE,JUVENILE (YOY)
10/22/2019,PA,WESTMORELAND,40.266605,-79.192285,RACCOONS,PA900951,MALE,ADULT
10/22/2019,PA,WESTMORELAND,40.266605,-79.192285,RACCOONS,PA900952,FEMALE,ADULT
10/25/2019,PA,WESTMORELAND,40.354734,-79.117492,RACCOONS,PA900965,MALE,ADULT
11/7/2019,PA,WESTMORELAND,40.3138,-79.14901,RACCOONS,PA900966,MALE,ADULT
11/7/2019,PA,ARMSTRONG,40.76088,-79.40845,RACCOONS,PA900967,MALE,ADULT
11/7/2019,PA,CLARION,41.39513,-79.34522,RACCOONS,PA900968,MALE,ADULT
11/7/2019,PA,INDIANA,40.85342,-79.0265,RACCOONS,PA900969,MALE,ADULT
11/7/2019,PA,INDIANA,40.82098,-79.04432,RACCOONS,PA900970,MALE,ADULT
6/29/2019,PA,CAMBRIA,40.401477,-78.885811,RACCOONS,PA900973,MALE,ADULT
10/23/2019,PA,WESTMORELAND,40.335845,-79.135602,RACCOONS,PA901018,FEMALE,ADULT
10/23/2019,PA,WESTMORELAND,40.348209,-79.127995,RACCOONS,PA901019,MALE,ADULT
10/23/2019,PA,WESTMORELAND,40.354734,-79.117492,RACCOONS,PA901020,MALE,ADULT
10/23/2019,PA,WESTMORELAND,40.370503,-79.082569,RACCOONS,PA901021,FEMALE,JUVENILE (YOY)
10/23/2019,PA,WESTMORELAND,40.377401,-79.067366,RACCOONS,PA901022,MALE,ADULT
10/23/2019,PA,WESTMORELAND,40.377401,-79.067366,RACCOONS,PA901023,MALE,ADULT
10/23/2019,PA,INDIANA,40.47756,-79.04132,RACCOONS,PA901024,MALE,ADULT
10/23/2019,PA,INDIANA,40.61414,-79.21532,RACCOONS,PA901025,MALE,ADULT
10/23/2019,PA,INDIANA,40.65419,-79.28779,RACCOONS,PA901026,MALE,ADULT
11/12/2019,PA,WESTMORELAND,40.477685,-79.650413,RACCOONS,PA901028,FEMALE,ADULT
10/14/2019,PA,ALLEGHENY,40.54774,-79.997238,RACCOONS,PA901039,MALE,ADULT
11/8/2019,PA,BEAVER,40.786444,-80.367852,RACCOONS,PA901042,MALE,ADULT
11/19/2019,PA,MERCER,41.204491,-80.503404,RACCOONS,PA901079,MALE,ADULT
6/11/2019,PA,LAWRENCE,41.027694,-80.348921,RACCOONS,PA901112,FEMALE,ADULT
5/30/2019,PA,LAWRENCE,41.01165,-80.340434,RACCOONS,PA901113,MALE,ADULT
6/1/2019,PA,ERIE,42.165747,-80.115356,RACCOONS,PA901116,MALE,ADULT
6/6/2019,PA,ERIE,42.078257,-80.199427,RACCOONS,PA901117,MALE,ADULT
6/2/2019,PA,ERIE,42.149283,-80.044737,RACCOONS,PA901118,MALE,ADULT
6/4/2019,PA,ERIE,42.140687,-80.138262,RACCOONS,PA901119,MALE,ADULT
6/16/2019,PA,ERIE,42.083327,-80.138378,RACCOONS,PA901122,MALE,ADULT
6/10/2019,PA,BUTLER,40.873289,-79.93949,RACCOONS,PA901123,MALE,ADULT
6/1/2019,PA,ERIE,42.147248,-80.130805,RACCOONS,PA901124,FEMALE,ADULT
6/1/2019,PA,ERIE,42.063412,-80.11964,RACCOONS,PA901125,MALE,ADULT
6/7/2019,PA,BUTLER,40.873553,-79.939348,RACCOONS,PA901129,MALE,ADULT
6/14/2019,PA,BUTLER,40.873289,-79.93949,RACCOONS,PA901131,FEMALE,ADULT
6/10/2019,PA,MERCER,41.464059,-80.006122,RACCOONS,PA901136,FEMALE,ADULT
6/24/2019,PA,LAWRENCE,41.030359,-80.374107,RACCOONS,PA901137,FEMALE,ADULT
7/9/2019,PA,MERCER,41.312604,-80.491393,RACCOONS,PA901171,MALE,ADULT
7/2/2019,PA,MERCER,41.161454,-80.433016,RACCOONS,PA901172,MALE,ADULT
8/20/2019,PA,MERCER,41.209149,-80.477806,RACCOONS,PA901198,FEMALE,ADULT
8/24/2019,PA,CRAWFORD,41.73014,-80.308536,RACCOONS,PA901224,MALE,ADULT
9/13/2019,PA,MERCER,41.243964,-80.443496,RACCOONS,PA901244,MALE,ADULT
9/13/2019,PA,MERCER,41.26136,-80.479602,RACCOONS,PA901245,MALE,ADULT
9/14/2019,PA,MERCER,41.193607,-80.450148,RACCOONS,PA901246,MALE,ADULT
9/15/2019,PA,MERCER,41.243942,-80.441317,RACCOONS,PA901247,MALE,JUVENILE (YOY)
9/14/2019,PA,MERCER,41.244371,-80.441741,RACCOONS,PA901248,FEMALE,ADULT
9/15/2019,PA,MERCER,41.250617,-80.475288,RACCOONS,PA901249,MALE,ADULT
9/14/2019,PA,MERCER,41.250617,-80.475288,RACCOONS,PA901253,FEMALE,JUVENILE (YOY)
9/19/2019,PA,MERCER,41.226353,-80.510021,RACCOONS,PA901257,MALE,ADULT
9/20/2019,PA,MERCER,41.211917,-80.507617,RACCOONS,PA901262,FEMALE,JUVENILE (YOY)
9/19/2019,PA,MERCER,41.226353,-80.510021,RACCOONS,PA901263,MALE,ADULT
10/21/2019,PA,CRAWFORD,41.724353,-80.204769,RACCOONS,PA901270,NOT RECORDED,ADULT
10/22/2019,PA,CRAWFORD,41.722544,-80.203304,RACCOONS,PA901271,NOT RECORDED,ADULT
10/22/2019,PA,MERCER,41.226463,-80.499488,RACCOONS,PA901292,MALE,ADULT
10/25/2019,PA,MERCER,41.253662,-80.451947,RACCOONS,PA901293,MALE,ADULT
10/23/2019,PA,MERCER,41.218936,-80.50704,RACCOONS,PA901294,MALE,ADULT
9/24/2019,PA,WESTMORELAND,40.397505,-79.031897,RACCOONS,PA901512,FEMALE,ADULT
10/1/2019,PA,INDIANA,40.44234,-78.95785,RACCOONS,PA901513,MALE,ADULT
10/1/2019,PA,INDIANA,40.41707,-79.03499,RACCOONS,PA901514,MALE,ADULT
10/1/2019,PA,JEFFERSON,41.00844,-78.83769,RACCOONS,PA901515,MALE,ADULT
10/2/2019,PA,WESTMORELAND,40.38072,-79.05491,RACCOONS,PA901516,NOT RECORDED,ADULT
10/8/2019,PA,WESTMORELAND,40.342296,-79.134436,RACCOONS,PA901517,FEMALE,ADULT
10/24/2019,PA,CAMBRIA,40.43651,-78.90623,RACCOONS,PA901518,FEMALE,ADULT
10/24/2019,PA,CAMBRIA,40.44193,-78.94649,RACCOONS,PA901519,MALE,ADULT
10/25/2019,PA,WESTMORELAND,40.41295,-79.00234,RACCOONS,PA901520,MALE,ADULT
11/21/2019,PA,WESTMORELAND,40.42064,-79.33714,RACCOONS,PA901521,NOT RECORDED,ADULT
11/21/2019,PA,BUTLER,41.03251,-80.11966,RACCOONS,PA901522,NOT RECORDED,ADULT
11/21/2019,PA,INDIANA,40.62726,-79.23969,RACCOONS,PA901523,MALE,ADULT
11/21/2019,PA,MERCER,41.13361,-80.13354,RACCOONS,PA901524,MALE,ADULT
11/21/2019,PA,ARMSTRONG,40.7157,-79.36784,RACCOONS,PA901525,MALE,ADULT
11/21/2019,PA,BUTLER,41.00765,-80.00066,RACCOONS,PA901613,MALE,ADULT
11/21/2019,PA,ARMSTRONG,40.80658,-79.4902,RACCOONS,PA901614,FEMALE,ADULT
11/21/2019,PA,ARMSTRONG,40.72373,-79.37849,RACCOONS,PA901615,FEMALE,JUVENILE (YOY)
11/21/2019,PA,LAWRENCE,41.05822,-80.12424,RACCOONS,PA901616,MALE,ADULT
11/21/2019,PA,ARMSTRONG,40.75366,-79.40255,RACCOONS,PA901617,MALE,JUVENILE (YOY)
11/21/2019,PA,BUTLER,40.9984,-79.98927,RACCOONS,PA901618,MALE,ADULT
11/21/2019,PA,WESTMORELAND,40.43362,-79.40424,RACCOONS,PA901619,MALE,ADULT
10/10/2019,PA,BEAVER,40.698303,-80.181119,RACCOONS,PA901727,MALE,JUVENILE (YOY)
6/6/2019,PA,CENTRE,40.838047,-77.816418,RACCOONS,PA902052,FEMALE,ADULT
11/13/2019,PA,CENTRE,40.837577,-77.67548,RACCOONS,PA902053,MALE,ADULT
11/13/2019,PA,CENTRE,40.846302,-77.623563,RACCOONS,PA902054,FEMALE,ADULT
11/13/2019,PA,CENTRE,40.864924,-77.552101,RACCOONS,PA902055,FEMALE,JUVENILE (YOY)
11/19/2019,PA,CENTRE,40.910578,-77.681252,RACCOONS,PA902056,MALE,ADULT
11/19/2019,PA,CENTRE,40.854223,-77.828826,RACCOONS,PA902057,FEMALE,ADULT
11/20/2019,PA,JUNIATA,40.544854,-77.319938,RACCOONS,PA902058,MALE,ADULT
11/20/2019,PA,JUNIATA,40.59814,-77.384057,RACCOONS,PA902059,MALE,ADULT
11/20/2019,PA,JUNIATA,40.561238,-77.364501,RACCOONS,PA902064,MALE,ADULT
9/19/2019,PA,BEAVER,40.736463,-80.332109,RACCOONS,PA902220,FEMALE,ADULT
9/12/2019,PA,BEAVER,40.736463,-80.332109,RACCOONS,PA902221,FEMALE,JUVENILE (YOY)
9/17/2019,PA,BEAVER,40.736463,-80.332109,RACCOONS,PA902222,MALE,ADULT
9/11/2019,PA,BEAVER,40.736463,-80.332109,RACCOONS,PA902223,FEMALE,ADULT
